user_id,movie_id,rating,rating_date
50,17,6.0,2017-12-25
50,436,5.0,2017-12-25
50,86,6.0,2017-12-25
50,5,5.0,2018-05-26
50,85,4.0,2017-12-25
50,424,5.0,2017-12-25
50,196,6.0,2017-12-25
50,66,5.0,2018-05-28
50,118,5.0,2017-12-25
50,323,4.0,2017-12-25
50,181,3.0,2018-01-01
50,57,6.0,2017-12-25
50,328,1.0,2017-12-25
50,47,3.0,2018-01-02
50,130,2.0,2017-12-25
50,183,5.0,2017-12-25
50,292,4.0,2017-12-25
50,340,4.0,2018-02-06
50,143,3.0,2017-12-25
50,94,5.0,2017-12-25
50,295,6.0,2018-05-23
50,294,6.0,2017-12-25
50,230,5.0,2017-12-25
50,437,6.0,2017-12-25
50,139,5.0,2018-02-09
50,464,2.0,2017-12-28
50,168,6.0,2017-12-25
50,342,6.0,2018-08-03
51,442,9.0,2009-01-02
51,76,10.0,2009-01-02
51,25,10.0,2009-01-02
51,427,6.0,2009-01-02
51,24,6.0,2009-01-02
51,445,10.0,2009-01-02
51,43,10.0,2009-01-02
51,19,10.0,2009-01-02
51,458,7.0,2009-01-02
51,9,7.0,2009-01-02
51,366,6.0,2009-01-02
51,29,10.0,2009-01-02
51,127,10.0,2009-01-02
51,71,10.0,2009-01-02
51,395,1.0,2009-01-02
51,217,10.0,2009-01-02
51,396,10.0,2009-01-02
51,335,10.0,2009-01-02
51,236,7.0,2009-01-02
51,389,7.0,2009-01-02
51,275,8.0,2009-01-02
51,331,1.0,2009-01-02
51,67,10.0,2009-01-02
51,490,3.0,2009-01-02
51,84,10.0,2009-01-02
51,377,10.0,2009-01-02
51,78,10.0,2009-01-02
51,108,8.0,2009-01-02
51,70,8.0,2009-01-02
51,134,3.0,2009-01-02
51,413,7.0,2009-01-02
51,159,10.0,2009-01-02
51,325,10.0,2009-01-02
51,287,10.0,2009-01-02
51,300,9.0,2009-01-02
51,264,1.0,2009-01-02
51,362,8.0,2009-01-02
51,282,9.0,2009-01-02
51,121,10.0,2009-01-02
51,202,10.0,2009-01-02
51,228,10.0,2009-01-02
51,382,5.0,2009-01-02
51,359,7.0,2009-01-02
51,332,7.0,2009-01-02
51,434,10.0,2009-01-02
51,273,10.0,2009-01-02
51,107,10.0,2009-01-02
51,193,7.0,2009-01-02
51,466,9.0,2009-01-02
51,194,10.0,2009-01-02
51,204,3.0,2009-01-02
51,265,10.0,2009-01-02
51,2,8.0,2009-01-02
51,315,10.0,2009-01-02
51,293,10.0,2009-01-02
52,25,8.0,2016-07-09
52,39,8.0,2016-07-09
52,1,10.0,2016-07-09
52,6,10.0,2016-07-09
52,46,10.0,2016-07-09
52,334,10.0,2016-07-09
52,494,10.0,2016-07-09
52,29,8.0,2016-07-09
52,68,7.0,2016-07-09
52,55,10.0,2016-07-09
52,54,10.0,2016-07-09
52,137,8.0,2016-07-09
52,8,10.0,2016-07-09
52,4,9.0,2016-07-09
52,390,8.0,2016-07-09
52,246,10.0,2016-07-09
52,42,9.0,2016-07-09
52,11,10.0,2016-07-09
52,59,7.0,2016-07-09
52,121,9.0,2016-07-09
52,431,10.0,2016-07-09
52,316,10.0,2016-07-09
52,228,10.0,2016-07-09
52,111,8.0,2016-07-09
52,474,10.0,2016-07-09
52,453,9.0,2016-07-09
52,332,9.0,2016-07-09
52,434,8.0,2016-07-09
52,48,10.0,2016-07-09
52,354,7.0,2016-07-09
52,239,8.0,2016-07-09
52,459,10.0,2016-07-09
52,28,8.0,2016-07-09
52,273,7.0,2016-07-09
52,173,10.0,2016-07-09
52,233,10.0,2016-07-09
52,95,8.0,2016-07-09
52,272,10.0,2016-07-09
52,107,10.0,2016-07-09
52,466,9.0,2016-07-09
52,204,10.0,2016-07-09
52,199,8.0,2016-07-09
52,351,8.0,2016-07-09
52,397,10.0,2016-07-09
52,343,10.0,2016-07-09
52,2,10.0,2016-07-09
52,210,8.0,2016-07-09
52,261,8.0,2016-07-09
52,41,8.0,2016-07-09
52,248,8.0,2016-07-09
52,347,10.0,2016-07-09
52,109,10.0,2016-07-09
52,337,8.0,2016-07-09
52,229,10.0,2016-07-09
52,51,8.0,2016-07-09
52,99,10.0,2016-07-09
52,338,8.0,2016-07-09
52,170,10.0,2016-07-09
52,214,9.0,2016-07-09
52,30,9.0,2016-07-09
52,190,10.0,2016-07-09
52,21,9.0,2016-07-09
52,114,10.0,2016-07-09
52,231,8.0,2016-07-09
52,3,10.0,2016-07-09
52,289,8.0,2016-07-09
52,27,10.0,2016-07-09
52,361,10.0,2016-07-09
52,154,6.0,2016-07-09
52,100,7.0,2016-07-09
52,404,10.0,2016-07-09
52,462,9.0,2016-07-09
52,38,10.0,2016-07-09
52,151,8.0,2016-07-09
52,57,10.0,2016-07-09
52,77,10.0,2016-07-09
52,149,10.0,2016-07-09
52,47,10.0,2016-07-09
52,79,10.0,2016-07-09
52,106,10.0,2016-07-09
52,230,10.0,2016-07-09
53,61,6.0,1996-04-23
53,207,6.0,1996-04-23
53,12,6.0,1996-08-13
53,49,6.0,1996-04-23
53,64,6.0,1996-04-23
53,7,6.0,1996-04-23
53,1,8.0,1996-04-23
53,6,8.0,1996-08-13
53,427,6.0,1996-08-13
53,60,6.0,1996-08-13
53,174,4.0,1996-08-13
53,334,6.0,1996-04-23
53,43,6.0,1996-08-13
53,412,6.0,1996-04-23
53,19,8.0,1996-08-13
53,326,6.0,1996-04-23
54,222,10.0,2011-08-07
54,83,10.0,2011-08-07
54,382,9.0,2011-08-07
54,28,10.0,2011-08-07
54,204,8.0,2011-08-07
55,12,10.0,1996-06-26
55,64,8.0,1996-06-26
55,415,6.0,1996-06-26
55,398,10.0,1996-06-26
55,500,6.0,1996-06-26
55,7,8.0,1996-06-26
55,1,8.0,1996-06-26
55,6,10.0,1996-06-26
55,46,10.0,1996-06-26
55,372,6.0,1996-06-26
55,60,10.0,1996-06-26
55,43,8.0,1996-06-26
55,412,6.0,1996-06-26
55,19,10.0,1996-06-26
55,494,8.0,1996-06-26
56,61,10.0,2000-08-09
56,141,6.0,2000-10-22
56,207,8.0,2000-08-09
56,49,10.0,2000-08-09
56,64,8.0,2000-08-09
56,25,10.0,2000-08-09
56,7,6.0,2000-10-21
56,6,8.0,2000-08-09
56,46,8.0,2000-08-09
56,372,6.0,2000-08-09
56,427,4.0,2000-09-24
56,60,10.0,2000-08-09
56,24,10.0,2000-08-09
56,116,10.0,2000-08-09
56,445,8.0,2000-09-23
56,334,8.0,2000-08-09
56,43,8.0,2000-08-09
56,412,8.0,2000-09-24
56,19,10.0,2000-08-09
56,326,10.0,2000-08-09
56,458,6.0,2000-10-22
56,145,8.0,2000-08-09
56,313,8.0,2000-08-09
56,494,6.0,2000-08-09
56,157,8.0,2000-10-22
56,224,6.0,2000-08-09
56,9,10.0,2000-08-09
56,74,8.0,2000-09-24
56,409,8.0,2000-09-23
56,285,8.0,2000-09-24
56,253,10.0,2000-08-09
56,65,8.0,2000-08-09
56,29,8.0,2000-08-09
56,353,10.0,2000-08-09
56,68,10.0,2000-08-09
56,127,8.0,2000-08-09
56,97,8.0,2000-08-09
56,156,8.0,2000-08-09
56,55,8.0,2000-08-09
56,31,10.0,2000-08-09
56,126,8.0,2000-09-24
56,81,8.0,2000-08-09
56,497,10.0,2000-08-09
56,177,10.0,2000-08-09
56,374,8.0,2000-08-09
56,32,8.0,2000-08-09
56,123,8.0,2000-08-09
56,454,4.0,2000-10-22
56,395,6.0,2000-10-22
56,290,8.0,2000-08-09
56,363,4.0,2000-08-09
56,420,4.0,2000-08-09
56,217,8.0,2000-08-09
56,219,10.0,2000-08-09
56,36,8.0,2000-10-21
56,54,6.0,2000-10-21
56,34,4.0,2000-08-09
56,203,8.0,2000-09-24
56,367,8.0,2000-08-09
56,389,6.0,2000-09-24
56,22,10.0,2000-08-09
56,270,6.0,2000-08-09
56,433,6.0,2000-09-23
56,305,6.0,2000-09-24
56,275,8.0,2000-10-22
56,137,10.0,2000-08-09
56,8,10.0,2000-08-09
56,331,6.0,2000-09-24
56,102,6.0,2000-08-09
56,375,8.0,2000-10-22
56,350,10.0,2000-08-09
56,67,10.0,2000-08-09
56,44,10.0,2000-08-09
56,490,8.0,2000-08-09
56,435,10.0,2000-08-09
56,443,8.0,2000-10-22
56,212,8.0,2000-08-09
56,333,6.0,2000-08-09
56,16,8.0,2000-09-24
57,207,10.0,1996-11-11
57,12,10.0,1996-11-11
57,49,10.0,1996-11-11
57,64,10.0,1996-11-11
57,415,8.0,1996-11-11
57,398,10.0,1996-11-11
57,500,4.0,1996-11-11
57,39,10.0,1996-11-11
57,7,10.0,1996-11-11
57,1,10.0,1996-11-11
57,6,8.0,1996-11-11
57,46,8.0,1996-11-11
57,372,8.0,1996-11-11
57,427,10.0,1996-11-11
57,60,8.0,1996-11-11
57,24,10.0,1996-11-11
57,445,10.0,1996-11-11
57,334,10.0,1996-11-11
57,43,8.0,1996-11-11
57,412,6.0,1996-11-11
57,326,10.0,1996-11-11
57,458,10.0,1996-11-11
57,313,10.0,1996-11-11
57,224,10.0,1996-11-11
58,64,4.0,2000-03-21
58,76,10.0,2000-03-21
58,25,8.0,2000-03-21
58,372,8.0,2000-03-21
58,60,6.0,2000-03-21
58,24,10.0,2000-03-21
58,116,10.0,2000-03-21
58,43,8.0,2000-03-21
58,19,10.0,2000-03-21
58,145,10.0,2000-03-21
58,313,10.0,2000-03-21
58,494,8.0,2000-03-21
58,224,8.0,2000-03-21
58,9,10.0,2000-03-21
58,366,8.0,2000-03-21
58,368,10.0,2000-03-21
58,29,8.0,2000-03-21
58,156,10.0,2000-03-21
58,55,6.0,2000-03-21
58,31,8.0,2000-03-21
58,126,10.0,2000-03-21
58,497,10.0,2000-03-21
58,480,10.0,2000-03-21
58,420,10.0,2000-03-21
58,217,6.0,2000-03-21
58,219,8.0,2000-03-21
58,371,10.0,2000-03-21
58,22,10.0,2000-03-21
58,433,4.0,2000-03-21
58,8,2.0,2000-03-21
58,485,6.0,2000-03-21
59,49,6.0,2014-02-27
59,1,8.0,2014-02-27
59,24,10.0,2014-02-27
59,9,10.0,2014-02-27
59,120,8.0,2014-02-27
59,2,10.0,2014-02-27
60,240,8.0,2006-04-20
60,207,9.0,2006-04-20
60,49,9.0,2006-04-20
60,39,9.0,2006-04-20
60,1,10.0,2006-04-20
60,19,8.0,2006-04-20
60,409,7.0,2006-04-20
60,62,9.0,2006-04-20
60,366,8.0,2006-04-20
60,285,3.0,2006-04-20
60,156,9.0,2006-04-20
60,35,8.0,2006-04-20
60,71,9.0,2006-04-20
60,52,8.0,2006-04-20
60,360,6.0,2006-04-20
60,309,4.0,2006-04-20
60,433,7.0,2006-04-20
60,84,9.0,2006-04-20
60,83,9.0,2006-04-20
60,33,9.0,2006-04-20
60,108,8.0,2006-04-20
60,10,9.0,2006-04-20
60,14,9.0,2006-04-20
60,287,8.0,2006-04-20
60,42,8.0,2006-04-20
60,11,9.0,2006-04-20
60,59,8.0,2006-04-20
60,121,8.0,2006-04-20
60,160,9.0,2006-04-20
61,442,8.0,2018-06-12
61,141,9.0,2018-03-27
61,12,9.0,2018-03-19
61,64,9.0,2018-03-23
61,25,9.0,2018-03-19
61,39,10.0,2018-03-19
61,7,9.0,2018-03-19
61,1,8.0,2018-03-19
61,6,10.0,2018-03-23
61,24,9.0,2018-03-19
61,174,8.0,2018-03-19
61,19,10.0,2018-03-19
61,157,9.0,2018-03-19
61,9,10.0,2018-03-19
61,62,10.0,2018-03-19
61,368,9.0,2018-03-23
61,65,8.0,2018-03-19
61,29,9.0,2018-03-19
61,68,9.0,2018-03-19
61,55,9.0,2018-03-19
61,31,10.0,2018-03-19
61,221,9.0,2018-03-23
61,177,8.0,2018-09-10
61,32,9.0,2018-03-23
61,123,9.0,2018-04-07
61,217,6.0,2018-03-23
61,396,10.0,2018-03-27
61,36,9.0,2018-03-19
61,54,10.0,2018-04-12
61,34,8.0,2018-03-23
61,105,9.0,2018-03-19
61,258,10.0,2018-04-07
61,236,10.0,2018-03-19
61,309,9.0,2018-03-23
61,389,10.0,2018-05-06
61,22,8.0,2018-03-19
61,270,9.0,2018-03-23
61,45,9.0,2018-03-30
61,8,10.0,2018-03-19
61,331,6.0,2018-03-23
61,102,9.0,2018-03-23
61,67,9.0,2018-04-07
61,387,7.0,2018-05-06
61,4,10.0,2018-03-19
61,356,8.0,2018-03-23
61,212,6.0,2018-05-06
61,26,10.0,2018-03-19
61,16,9.0,2018-03-19
61,200,6.0,2018-04-30
61,495,8.0,2018-03-19
61,84,9.0,2018-03-19
61,377,9.0,2018-03-23
61,83,9.0,2018-03-19
61,78,10.0,2018-03-19
61,138,2.0,2018-03-19
61,108,8.0,2018-03-19
61,93,9.0,2018-03-19
61,208,9.0,2018-03-19
61,128,9.0,2018-03-19
61,10,10.0,2018-03-19
61,72,9.0,2018-03-23
61,88,8.0,2018-03-19
61,134,9.0,2018-03-19
61,235,8.0,2018-03-19
61,413,6.0,2018-03-23
61,439,8.0,2018-03-19
61,90,10.0,2018-03-19
61,159,9.0,2018-03-19
61,14,10.0,2018-03-19
61,50,9.0,2018-03-19
61,80,9.0,2018-03-19
61,247,6.0,2018-04-30
61,211,10.0,2018-03-19
61,373,8.0,2018-03-19
61,40,8.0,2018-03-19
61,42,10.0,2018-03-19
61,264,10.0,2018-03-19
61,327,8.0,2018-03-19
61,11,10.0,2018-03-19
61,282,8.0,2018-03-19
61,438,8.0,2018-03-23
61,59,9.0,2018-03-19
61,121,10.0,2018-03-19
61,244,8.0,2018-03-19
61,283,2.0,2018-03-23
61,158,9.0,2018-03-19
61,297,9.0,2018-03-19
61,147,8.0,2018-03-19
61,463,8.0,2018-03-19
61,401,9.0,2018-03-19
61,111,9.0,2018-03-19
61,498,7.0,2018-03-19
61,406,10.0,2018-03-19
61,267,9.0,2018-03-23
61,318,7.0,2018-05-09
61,453,9.0,2018-03-19
61,133,9.0,2018-03-19
61,104,9.0,2018-03-19
61,255,7.0,2018-03-23
61,20,10.0,2018-03-19
61,169,9.0,2018-03-19
61,384,8.0,2018-03-19
61,370,8.0,2018-03-19
61,48,10.0,2018-03-19
61,354,7.0,2018-05-06
61,266,6.0,2018-04-30
61,298,6.0,2018-05-05
61,132,9.0,2018-03-19
61,447,8.0,2018-05-05
61,239,10.0,2018-03-19
61,459,8.0,2018-03-19
61,364,8.0,2018-03-19
61,171,9.0,2018-03-19
61,28,9.0,2018-03-19
61,23,10.0,2018-03-19
61,173,9.0,2018-03-19
61,233,9.0,2018-09-13
61,209,9.0,2018-03-31
61,107,9.0,2018-03-19
61,193,8.0,2018-03-19
61,176,9.0,2018-03-19
61,478,10.0,2018-03-19
61,194,9.0,2018-03-19
61,199,8.0,2018-03-23
61,58,10.0,2018-03-19
61,119,8.0,2018-03-19
61,456,9.0,2018-03-24
61,2,10.0,2018-03-19
61,53,7.0,2018-03-19
61,277,7.0,2018-05-01
61,41,9.0,2018-03-19
61,417,7.0,2018-03-19
61,293,6.0,2018-05-05
61,248,9.0,2018-03-23
61,337,9.0,2018-03-19
61,304,2.0,2018-06-13
61,172,9.0,2018-03-19
61,457,9.0,2018-03-19
61,18,8.0,2018-03-19
61,471,4.0,2018-03-27
61,271,7.0,2018-04-30
61,51,10.0,2018-03-19
61,99,8.0,2018-03-19
61,241,9.0,2018-03-19
61,218,9.0,2018-03-19
61,214,7.0,2018-06-23
61,30,8.0,2018-03-19
61,190,10.0,2018-03-19
61,21,8.0,2018-03-19
61,378,10.0,2018-04-07
61,96,7.0,2018-03-19
61,3,10.0,2018-03-19
61,339,8.0,2018-04-06
61,216,9.0,2018-03-19
61,180,10.0,2018-03-19
61,477,4.0,2018-04-15
61,223,8.0,2018-03-19
61,259,9.0,2018-03-19
61,91,8.0,2018-03-19
61,251,8.0,2018-04-15
61,263,8.0,2018-04-15
61,162,8.0,2018-03-19
61,386,4.0,2018-04-15
61,73,9.0,2018-03-19
61,89,8.0,2018-03-19
61,242,8.0,2018-03-19
61,430,7.0,2018-05-05
61,322,8.0,2018-03-19
61,27,8.0,2018-03-19
61,69,8.0,2018-03-19
61,13,10.0,2018-03-19
61,330,10.0,2018-03-19
61,303,9.0,2018-03-19
61,444,7.0,2018-03-19
61,195,7.0,2018-03-19
61,154,9.0,2018-03-19
61,232,8.0,2018-03-19
61,254,10.0,2018-03-19
61,448,8.0,2018-04-15
61,152,8.0,2018-03-19
61,192,9.0,2018-03-19
61,100,9.0,2018-03-19
61,15,10.0,2018-03-19
61,257,8.0,2018-03-31
61,388,8.0,2018-04-15
61,92,7.0,2018-03-19
61,155,8.0,2018-03-19
61,122,7.0,2018-05-05
61,307,8.0,2018-04-15
61,306,7.0,2018-03-19
61,410,9.0,2018-04-14
61,98,6.0,2018-04-30
61,150,7.0,2018-04-15
61,153,8.0,2018-03-19
61,167,10.0,2018-03-19
61,17,8.0,2018-03-19
61,429,8.0,2018-03-19
61,312,6.0,2018-05-05
61,86,10.0,2018-03-19
61,5,10.0,2018-03-19
61,85,8.0,2018-03-19
61,262,8.0,2018-04-28
61,144,8.0,2018-03-19
61,426,7.0,2018-03-19
61,140,8.0,2018-03-19
61,66,8.0,2018-03-19
61,63,8.0,2018-03-19
61,38,8.0,2018-03-19
61,278,7.0,2018-05-05
61,269,8.0,2018-03-19
61,131,10.0,2018-03-19
61,249,9.0,2018-03-27
61,213,9.0,2018-03-19
61,227,8.0,2018-03-19
61,118,9.0,2018-03-19
61,288,8.0,2018-03-19
61,323,9.0,2018-03-19
61,243,8.0,2018-04-07
61,499,6.0,2018-05-05
61,57,8.0,2018-03-19
61,77,8.0,2018-03-19
61,82,8.0,2018-03-19
61,483,7.0,2018-04-06
61,328,8.0,2018-04-06
61,149,7.0,2018-03-19
61,47,9.0,2018-03-19
61,37,8.0,2018-05-11
61,113,8.0,2018-03-19
61,130,8.0,2018-03-19
61,101,8.0,2018-03-19
61,117,9.0,2018-03-19
61,344,8.0,2018-04-30
61,142,8.0,2018-03-19
61,183,10.0,2018-03-19
61,441,7.0,2018-05-06
61,292,8.0,2018-03-19
61,165,8.0,2018-05-05
61,340,9.0,2018-03-19
61,143,8.0,2018-05-05
61,94,8.0,2018-03-19
61,179,7.0,2018-03-19
61,437,8.0,2018-03-27
61,470,8.0,2018-03-27
61,124,8.0,2018-03-19
61,166,9.0,2018-03-19
61,238,9.0,2018-03-19
61,341,7.0,2018-03-19
61,268,9.0,2018-04-06
61,136,8.0,2018-03-19
61,103,10.0,2018-03-19
61,205,8.0,2018-04-06
61,198,8.0,2018-03-19
61,168,8.0,2018-03-19
61,329,7.0,2018-06-14
61,185,7.0,2018-04-06
61,472,8.0,2018-03-24
61,175,8.0,2018-05-25
61,449,8.0,2018-06-14
62,61,10.0,2015-09-25
62,207,6.0,2015-09-25
62,12,8.0,2015-09-25
62,49,10.0,2015-09-25
62,64,5.0,2015-09-25
62,76,6.0,2015-09-25
62,415,8.0,2015-09-25
62,398,6.0,2015-09-25
62,25,10.0,2015-09-25
62,39,7.0,2015-09-25
62,7,10.0,2015-09-25
62,1,10.0,2015-09-25
62,6,7.0,2015-09-25
62,46,8.0,2015-09-25
62,372,8.0,2015-09-25
62,427,5.0,2015-09-25
62,60,5.0,2015-09-25
62,24,8.0,2015-09-25
62,174,5.0,2015-09-25
62,334,8.0,2015-09-25
62,43,8.0,2015-09-25
62,412,8.0,2015-09-25
62,326,6.0,2015-09-25
62,145,9.0,2015-09-25
62,313,8.0,2015-09-25
62,157,8.0,2015-09-25
62,224,6.0,2015-09-25
62,9,8.0,2015-09-25
62,74,8.0,2015-09-25
62,409,10.0,2015-09-25
62,62,6.0,2015-09-25
62,368,5.0,2015-09-25
62,253,10.0,2015-09-25
62,65,8.0,2015-09-25
62,29,10.0,2015-09-25
62,68,10.0,2015-09-25
62,127,5.0,2015-09-25
62,156,10.0,2015-09-25
62,55,9.0,2015-09-25
62,35,8.0,2015-09-25
62,71,5.0,2015-09-25
62,31,8.0,2015-09-25
62,126,5.0,2015-09-25
62,177,6.0,2015-09-25
62,32,10.0,2015-09-25
62,123,8.0,2015-09-25
62,178,6.0,2015-09-25
62,290,7.0,2015-09-25
62,217,4.0,2015-09-25
62,219,8.0,2015-09-25
62,36,7.0,2015-09-25
62,54,7.0,2015-09-25
62,105,1.0,2015-09-25
62,367,8.0,2015-09-25
62,22,7.0,2015-09-25
62,270,8.0,2015-09-25
62,45,8.0,2015-09-25
62,222,9.0,2015-09-25
62,8,7.0,2015-09-25
62,350,10.0,2015-09-25
62,44,10.0,2015-09-25
62,435,7.0,2015-09-25
62,4,10.0,2015-09-25
62,356,7.0,2015-09-25
62,129,8.0,2015-09-25
62,16,6.0,2015-09-25
62,440,5.0,2015-09-25
62,200,7.0,2015-09-25
62,495,5.0,2015-09-25
62,84,10.0,2015-09-25
62,83,7.0,2015-09-25
62,201,6.0,2015-09-25
62,33,7.0,2015-09-25
62,78,5.0,2015-09-25
62,138,5.0,2015-09-25
62,108,6.0,2015-09-25
62,70,7.0,2015-09-25
62,93,3.0,2015-09-25
62,208,8.0,2015-09-25
62,10,8.0,2015-09-25
62,72,8.0,2015-09-25
62,390,8.0,2015-09-25
62,276,8.0,2015-09-26
62,88,1.0,2015-09-25
62,134,5.0,2015-09-25
62,246,8.0,2015-09-25
62,235,8.0,2015-09-25
62,90,8.0,2015-09-25
62,14,7.0,2015-09-25
62,50,8.0,2015-09-25
62,120,9.0,2015-09-25
62,211,4.0,2015-09-25
62,287,8.0,2015-09-26
62,40,8.0,2015-09-25
62,42,7.0,2015-09-25
62,264,6.0,2015-09-26
62,260,5.0,2015-09-25
62,11,8.0,2015-09-25
62,282,5.0,2015-09-26
62,59,10.0,2015-09-25
62,121,5.0,2015-09-25
62,317,6.0,2015-09-27
62,316,6.0,2015-09-25
62,228,10.0,2015-09-25
62,267,5.0,2015-09-27
62,318,8.0,2015-09-25
62,133,10.0,2015-09-25
62,20,7.0,2015-09-25
62,384,6.0,2015-09-26
62,132,8.0,2015-09-25
62,364,6.0,2015-09-25
62,28,9.0,2015-09-25
62,273,10.0,2015-09-25
62,23,7.0,2015-09-25
62,173,8.0,2015-09-27
62,95,5.0,2015-09-25
62,272,10.0,2015-09-25
62,176,7.0,2015-09-26
62,408,8.0,2015-09-25
62,204,8.0,2015-09-25
62,343,10.0,2015-09-25
62,2,10.0,2015-09-25
62,315,8.0,2015-10-01
62,41,8.0,2015-09-25
62,229,7.0,2015-09-27
62,51,8.0,2015-09-25
62,338,8.0,2015-09-25
62,214,8.0,2015-09-25
62,190,8.0,2015-09-25
62,21,8.0,2015-09-25
62,96,5.0,2015-09-25
62,87,8.0,2015-09-25
62,3,7.0,2015-09-25
62,339,10.0,2015-09-25
62,180,9.0,2015-09-25
62,259,8.0,2015-09-25
62,162,8.0,2015-09-25
62,89,8.0,2015-09-25
62,27,7.0,2015-09-25
62,69,1.0,2015-09-25
62,13,10.0,2015-09-25
62,274,8.0,2015-09-25
62,303,8.0,2015-09-25
62,154,7.0,2015-09-25
62,232,9.0,2015-09-25
62,336,10.0,2015-09-27
62,320,9.0,2015-09-25
62,153,1.0,2015-09-25
62,187,10.0,2015-09-28
62,436,10.0,2015-09-27
62,85,8.0,2015-09-25
62,144,7.0,2015-09-25
62,140,8.0,2015-09-25
62,394,10.0,2015-09-25
62,38,8.0,2015-09-25
62,284,10.0,2015-09-25
62,82,8.0,2015-09-25
62,106,10.0,2015-09-25
63,61,8.0,2006-10-22
63,141,9.0,2006-10-22
63,240,10.0,2006-10-22
63,207,8.0,2006-10-22
63,12,9.0,2006-10-22
63,49,6.0,2006-10-22
63,64,8.0,2006-10-22
63,76,8.0,2006-10-22
63,398,9.0,2006-10-22
63,500,8.0,2006-10-22
63,25,7.0,2006-10-22
63,39,8.0,2006-10-22
63,7,9.0,2006-10-22
63,1,10.0,2006-10-22
63,6,8.0,2006-10-22
63,46,8.0,2006-10-22
63,372,7.0,2006-10-22
63,427,6.0,2006-10-22
63,60,8.0,2006-10-22
63,24,10.0,2006-10-22
63,174,6.0,2006-10-22
63,334,8.0,2006-10-22
63,43,8.0,2006-10-22
63,19,10.0,2006-10-22
63,326,7.0,2006-10-22
63,458,7.0,2006-10-22
63,145,8.0,2006-10-22
63,157,10.0,2006-10-22
63,224,6.0,2006-10-22
63,9,10.0,2006-10-22
63,74,6.0,2006-10-22
63,62,8.0,2006-10-22
63,366,10.0,2006-10-22
63,368,9.0,2006-10-22
63,285,6.0,2006-10-22
63,253,8.0,2006-10-22
63,65,10.0,2006-10-22
63,29,7.0,2006-10-22
63,353,9.0,2006-10-22
63,156,10.0,2006-10-22
63,55,7.0,2006-10-22
63,35,10.0,2006-10-22
63,71,8.0,2006-10-22
63,31,10.0,2006-10-22
63,126,8.0,2006-10-22
63,376,8.0,2006-10-22
63,446,8.0,2006-10-23
63,81,7.0,2006-10-22
63,52,7.0,2006-10-22
63,480,9.0,2006-10-23
63,177,8.0,2006-10-22
63,374,7.0,2006-10-22
63,178,10.0,2006-10-22
63,395,7.0,2006-10-22
63,290,7.0,2006-10-22
63,217,7.0,2006-10-22
63,219,8.0,2006-10-22
63,371,6.0,2006-10-22
63,396,5.0,2006-10-22
63,36,8.0,2006-10-22
63,54,9.0,2006-10-22
63,460,8.0,2006-10-22
63,105,10.0,2006-10-22
63,360,5.0,2006-10-22
63,258,8.0,2006-10-22
63,367,7.0,2006-10-22
63,389,7.0,2006-10-22
63,22,8.0,2006-10-22
63,270,6.0,2006-10-22
63,433,7.0,2006-10-22
63,275,8.0,2006-10-22
63,137,8.0,2006-10-22
63,45,8.0,2006-10-22
63,222,7.0,2006-10-22
63,8,8.0,2006-10-22
63,331,7.0,2006-10-22
63,375,5.0,2006-10-22
63,416,6.0,2006-10-22
63,67,9.0,2006-10-22
63,44,5.0,2006-10-22
63,490,6.0,2006-10-22
63,435,7.0,2006-10-22
63,4,9.0,2006-10-22
63,212,8.0,2006-10-22
63,26,8.0,2006-10-22
63,129,10.0,2006-10-23
63,200,7.0,2006-10-22
63,84,8.0,2006-10-22
63,377,8.0,2006-10-22
63,83,9.0,2006-10-22
63,201,7.0,2006-10-22
63,33,9.0,2006-10-22
63,78,7.0,2006-10-22
63,138,7.0,2006-10-22
63,385,5.0,2006-10-22
63,419,7.0,2006-10-22
63,314,8.0,2006-10-22
63,108,8.0,2006-10-22
63,70,8.0,2006-10-22
63,93,7.0,2006-10-22
63,128,10.0,2006-10-22
63,10,9.0,2006-10-22
63,390,10.0,2006-10-22
63,276,7.0,2006-10-22
63,246,7.0,2006-10-22
63,235,8.0,2006-10-22
63,439,9.0,2006-10-22
63,461,6.0,2006-10-22
63,484,10.0,2006-10-22
63,159,7.0,2006-10-22
63,14,9.0,2006-10-22
63,325,8.0,2006-10-22
63,120,7.0,2006-10-22
63,247,7.0,2006-10-22
63,211,6.0,2006-10-22
63,373,7.0,2006-10-22
63,56,10.0,2006-10-22
63,287,9.0,2006-10-22
63,40,8.0,2006-10-22
63,300,8.0,2006-10-22
63,308,7.0,2006-10-22
63,42,8.0,2006-10-22
63,362,8.0,2006-10-22
63,11,9.0,2006-10-22
63,282,6.0,2006-10-22
63,438,6.0,2006-10-22
63,59,9.0,2006-10-22
63,121,8.0,2006-10-22
63,431,7.0,2006-10-22
63,352,8.0,2006-10-22
63,283,7.0,2006-10-22
63,158,7.0,2006-10-22
63,463,8.0,2006-10-23
63,379,8.0,2006-10-22
63,228,10.0,2006-10-22
63,401,9.0,2006-10-23
63,321,7.0,2006-10-22
63,111,7.0,2006-10-22
63,186,10.0,2006-10-22
63,160,7.0,2006-10-22
63,267,8.0,2006-10-22
63,133,9.0,2006-10-22
63,382,5.0,2006-10-22
63,20,8.0,2006-10-22
63,467,6.0,2006-10-22
63,434,8.0,2006-10-22
63,169,8.0,2006-10-22
